uuid,product_id,transaction_id,original_transaction_id,renewal_number,revenue_usd_corrected
7b29273a-0f2f-454f-a8dc-648dd209f15c,weekly.4.99.3d.trial,f5fbf545-6614-4295-8e29-5f027fe8c06d,f5fbf545-6614-4295-8e29-5f027fe8c06d,0,0
7b29273a-0f2f-454f-a8dc-648dd209f15c,weekly.4.99.3d.trial,04530699-79be-40e0-b004-6d1967598f3a,f5fbf545-6614-4295-8e29-5f027fe8c06d,1,0
879d4b74-e0d4-4021-a2b7-bd7bc7a90bd1,weekly.2.49,fb7dbdc4-8c43-48e7-a10a-eaed9c9965ef,fb7dbdc4-8c43-48e7-a10a-eaed9c9965ef,0,0
ae7cbe6e-46f4-4425-96b3-c7e1dca9cb6a,weekly.4.99.3d.trial,ff3cf58f-f790-4cff-ad9f-96b4b5ef4cc2,ff3cf58f-f790-4cff-ad9f-96b4b5ef4cc2,0,0
ae7cbe6e-46f4-4425-96b3-c7e1dca9cb6a,weekly.4.99.3d.trial,00831f5f-66d2-4ce0-9e72-23ec1b7ff099,ff3cf58f-f790-4cff-ad9f-96b4b5ef4cc2,1,499
ae7cbe6e-46f4-4425-96b3-c7e1dca9cb6a,weekly.4.99.3d.trial,5c0de4fb-7928-4f31-9b66-5f730860d073,ff3cf58f-f790-4cff-ad9f-96b4b5ef4cc2,2,0
3c97b492-3e2e-40df-baad-820779b94606,weekly.4.99.3d.trial,000ada27-d752-48f6-a69f-26967f6c4b06,000ada27-d752-48f6-a69f-26967f6c4b06,0,0
3c97b492-3e2e-40df-baad-820779b94606,weekly.4.99.3d.trial,c12da3bd-5dae-43b2-818b-550111a95e46,000ada27-d752-48f6-a69f-26967f6c4b06,1,0
f4ebaca2-4a62-425e-a93e-b451e8ebba16,weekly.2.49,01b020b0-e055-476e-a96c-876251a1597b,01b020b0-e055-476e-a96c-876251a1597b,0,0
f4ebaca2-4a62-425e-a93e-b451e8ebba16,weekly.2.49,2a36c9c3-a787-426f-ac87-170103718da2,01b020b0-e055-476e-a96c-876251a1597b,1,0
170f7ce3-bde2-49e3-b98a-56ad108cab60,monthly.9.99.3d.trial,038c91bf-de3a-4e85-84dd-b5c4dc8d8911,038c91bf-de3a-4e85-84dd-b5c4dc8d8911,0,0
1f2f552f-1c46-4cd5-9494-3cffc176a519,monthly.7.49,05d429ac-95d5-4774-9d31-2e60f628ab86,05d429ac-95d5-4774-9d31-2e60f628ab86,0,749
1f2f552f-1c46-4cd5-9494-3cffc176a519,monthly.7.49,065254b7-0fa5-47db-9fea-80e429771dca,05d429ac-95d5-4774-9d31-2e60f628ab86,1,0
c2d19b7f-4d52-4e04-a17b-2a230117e0c2,weekly.4.99.3d.trial,08149669-0b77-4442-a320-09288c99570b,08149669-0b77-4442-a320-09288c99570b,0,0
c2d19b7f-4d52-4e04-a17b-2a230117e0c2,weekly.4.99.3d.trial,5f8e3e7c-c8b0-447e-9b52-b365940177ce,08149669-0b77-4442-a320-09288c99570b,1,0
1d266714-2f41-4df7-91ec-7e6fd3593818,weekly.2.49,08df191e-e462-426e-b841-6b6065a699cc,08df191e-e462-426e-b841-6b6065a699cc,0,0
1d266714-2f41-4df7-91ec-7e6fd3593818,weekly.2.49,9f33fad8-2a9d-40b9-9528-f0cfbcfb88b3,08df191e-e462-426e-b841-6b6065a699cc,1,249
1d266714-2f41-4df7-91ec-7e6fd3593818,weekly.2.49,f9f053f1-7507-4b78-bcdf-380e4c2a7911,08df191e-e462-426e-b841-6b6065a699cc,2,249
1d266714-2f41-4df7-91ec-7e6fd3593818,weekly.2.49,ec99a0ca-de3e-41a3-9c1f-66dd07f836bc,08df191e-e462-426e-b841-6b6065a699cc,3,0
01e9fd9d-c301-4ecb-b823-fa22bafe5a0e,monthly.9.99.3d.trial,08f109d7-3ddd-4e6d-acb3-421e65b79c6a,08f109d7-3ddd-4e6d-acb3-421e65b79c6a,0,0
01e9fd9d-c301-4ecb-b823-fa22bafe5a0e,monthly.9.99.3d.trial,56ceb8c8-a08e-47c4-a2ce-600d0d5df710,08f109d7-3ddd-4e6d-acb3-421e65b79c6a,1,999
01e9fd9d-c301-4ecb-b823-fa22bafe5a0e,monthly.9.99.3d.trial,418db357-16be-47c4-801a-f050a3f80890,08f109d7-3ddd-4e6d-acb3-421e65b79c6a,2,0
c742a5a1-72da-4f56-80c4-466d9588e64a,monthly.7.49,09cbbb08-c2cb-4915-a4e7-c433e13751d7,09cbbb08-c2cb-4915-a4e7-c433e13751d7,0,0
c742a5a1-72da-4f56-80c4-466d9588e64a,monthly.7.49,7ea8b667-ebdb-404f-8bdc-bb2fc03090db,09cbbb08-c2cb-4915-a4e7-c433e13751d7,1,0
e38e9ae8-46f7-4803-84c9-dac904785f17,weekly.2.49,0d34e2a2-18a6-477f-bca8-b0bda2d86f02,0d34e2a2-18a6-477f-bca8-b0bda2d86f02,0,0
e38e9ae8-46f7-4803-84c9-dac904785f17,weekly.2.49,364544c8-30e6-4190-8d6a-0eb58c0bb55f,0d34e2a2-18a6-477f-bca8-b0bda2d86f02,1,0
76f39614-740d-483f-8c02-d09f8dbfaf9d,monthly.9.99.3d.trial,0d65c7f6-9148-4af3-a151-6c498116bb03,0d65c7f6-9148-4af3-a151-6c498116bb03,0,0
76f39614-740d-483f-8c02-d09f8dbfaf9d,monthly.9.99.3d.trial,3f61b569-f378-4889-a99d-01eea7db333a,0d65c7f6-9148-4af3-a151-6c498116bb03,1,0
bf87ee35-ddce-4ab5-ad82-dceb8807ad2d,monthly.7.49,0ecbdefd-d320-4e0d-8733-821de85bf700,0ecbdefd-d320-4e0d-8733-821de85bf700,0,0
bf87ee35-ddce-4ab5-ad82-dceb8807ad2d,monthly.7.49,f4d34aae-e6d6-47cc-9404-2b6bae6a7842,0ecbdefd-d320-4e0d-8733-821de85bf700,1,0
c8b881ae-537f-4e9e-88f0-a65373e37b2b,weekly.2.49,11bf9efb-fca8-4acc-8dc1-199f0ca2b705,11bf9efb-fca8-4acc-8dc1-199f0ca2b705,0,0
c8b881ae-537f-4e9e-88f0-a65373e37b2b,weekly.2.49,17257248-ec07-495d-b0a3-72f12dfbb49e,11bf9efb-fca8-4acc-8dc1-199f0ca2b705,1,0
0adfebc2-10ca-457d-8c21-d2c584ca7ea5,weekly.2.49,1bf1360d-8f8e-42e7-a775-051d291e3da4,1bf1360d-8f8e-42e7-a775-051d291e3da4,0,0
0adfebc2-10ca-457d-8c21-d2c584ca7ea5,weekly.2.49,76974d74-733b-4b42-ad8f-694ca0d3eec1,1bf1360d-8f8e-42e7-a775-051d291e3da4,1,0
37e2951e-2923-4b37-ae5d-17102b28bd8a,monthly.7.49,1f06850a-d673-4911-8d1c-2e8c174eda6a,1f06850a-d673-4911-8d1c-2e8c174eda6a,0,0
37e2951e-2923-4b37-ae5d-17102b28bd8a,monthly.7.49,386f7471-cb25-492f-8cb3-88d2a7ebd4a6,1f06850a-d673-4911-8d1c-2e8c174eda6a,1,0
0601ed6e-f627-4c7c-add9-a5c5e92c59c8,monthly.7.49,21b093f6-7561-433b-9dc3-fdb416da13c5,21b093f6-7561-433b-9dc3-fdb416da13c5,0,0
0601ed6e-f627-4c7c-add9-a5c5e92c59c8,monthly.7.49,05489f20-8c75-451f-a91d-be542fbeecd7,21b093f6-7561-433b-9dc3-fdb416da13c5,1,0
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,0,0
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,17282f52-256b-4f3c-900f-2b4853df7bb1,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,1,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,4c42f6c7-6500-4ae7-bfce-39a2ea0929cf,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,2,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,7ca891f9-f183-498e-9d5f-990f968284f5,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,3,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,3365eb51-a033-4ffa-ac2f-070a92566365,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,4,58109
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,35c3d72e-db5b-4ae1-a16f-930d2d9a0c1b,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,5,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,a60447f2-4378-48cf-aa1d-b87ca3b98062,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,6,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,adbc3617-7926-4c6e-934f-412f68569b5a,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,7,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,100688c2-ba12-41c6-af98-3782b0b69f89,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,8,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,a54ec50b-8dc1-4e59-a210-d6d1f9230c76,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,9,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,d18a19d2-d8b2-4f7f-93e7-f66fbc36d048,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,10,10179
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,5d00ea51-1da1-4b40-9d9e-f71ebbbeefef,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,11,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,f2b1fce3-00e5-4a0c-8f12-4780fde82861,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,12,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,f329892c-4fc7-4a68-aacc-b645ed671f81,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,13,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,f3b125ca-c94d-46b7-9fac-fc2625ec98c5,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,14,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,26bc1e38-5f08-45f9-9113-a24cfb51b074,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,15,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,72dce429-229f-4e74-9728-10360b9f7f24,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,16,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,236666e7-10a1-4697-9d16-92a260306e72,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,17,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,1973c3bf-92c2-4b06-8a73-74064ed87dbc,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,18,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,394bbb7c-c786-411c-b999-d549f739a382,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,19,249
07df6dbb-2b20-4dec-9da1-16be8732146c,weekly.2.49,024eda7d-e89e-4b87-bae6-b0bbfa49f6e7,23465f1d-34a3-408d-b4ed-2ec0c72f8a6a,20,0
62890f27-ee2b-495f-b254-fc0cfc82acff,weekly.2.49,2356f67d-3675-4fed-87ca-9e48e4f7e8ad,2356f67d-3675-4fed-87ca-9e48e4f7e8ad,0,0
62890f27-ee2b-495f-b254-fc0cfc82acff,weekly.2.49,26d2b32e-5010-4565-b430-738a630d6c18,2356f67d-3675-4fed-87ca-9e48e4f7e8ad,1,0
c7bde5fe-9402-46c7-9352-8bd0e55b2ea2,monthly.9.99.3d.trial,235e97ef-56b3-4a18-b83d-e393856d400b,235e97ef-56b3-4a18-b83d-e393856d400b,0,0
c7bde5fe-9402-46c7-9352-8bd0e55b2ea2,monthly.9.99.3d.trial,fd466f60-a2b8-4630-8d45-1d6c6f704477,235e97ef-56b3-4a18-b83d-e393856d400b,1,0
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,2562eb14-839f-4199-9a99-3dc25944aff1,2562eb14-839f-4199-9a99-3dc25944aff1,0,0
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,80fb9553-c2ad-4dbc-a15c-2f6e1043d2ed,2562eb14-839f-4199-9a99-3dc25944aff1,1,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,b2a7a71a-9fcd-46d2-941c-fcfff0cdf442,2562eb14-839f-4199-9a99-3dc25944aff1,2,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,d6a28b87-65fe-4c7c-835a-1342fcbd069c,2562eb14-839f-4199-9a99-3dc25944aff1,3,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,fdadbe77-981c-4982-aa00-e5520f1a3586,2562eb14-839f-4199-9a99-3dc25944aff1,4,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,ab53e2dc-65e7-47d5-94a6-b1be20a91e03,2562eb14-839f-4199-9a99-3dc25944aff1,5,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,9749b436-9dea-454d-9250-5c7037ddc142,2562eb14-839f-4199-9a99-3dc25944aff1,6,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,c5d18d31-5737-446b-97ea-ad57034874f1,2562eb14-839f-4199-9a99-3dc25944aff1,7,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,a9d63ee3-468b-455e-88b8-5a70b3be9bc4,2562eb14-839f-4199-9a99-3dc25944aff1,8,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,c6233fea-f0b7-4c50-9149-b94b5ca29055,2562eb14-839f-4199-9a99-3dc25944aff1,9,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,2c796492-a28c-4d90-9c6b-457031c918f8,2562eb14-839f-4199-9a99-3dc25944aff1,10,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,7f5abdde-8ae0-456b-ac2e-5a828b67c066,2562eb14-839f-4199-9a99-3dc25944aff1,11,499
60a1bab9-ae9b-44ba-a721-04cd7d7340e3,weekly.4.99.3d.trial,32282d55-7f42-484d-8836-d50b15b43d12,2562eb14-839f-4199-9a99-3dc25944aff1,12,0
4138c35c-e1b9-4852-8f94-d5439f2663dc,weekly.2.49,256d8ecf-cfc4-40ef-8be5-d4a5090771ab,256d8ecf-cfc4-40ef-8be5-d4a5090771ab,0,0
4138c35c-e1b9-4852-8f94-d5439f2663dc,weekly.2.49,c10ff4bb-622b-4b0b-a9c5-9af9d7939015,256d8ecf-cfc4-40ef-8be5-d4a5090771ab,1,0
a0e149fe-5289-4249-91bb-7690bad7294f,monthly.7.49,2a6bc552-0c61-4bd5-8e6d-1929f5dc5f50,2a6bc552-0c61-4bd5-8e6d-1929f5dc5f50,0,0
a0e149fe-5289-4249-91bb-7690bad7294f,monthly.7.49,afbd5895-38d3-4af5-8c68-6803b2baf9c2,2a6bc552-0c61-4bd5-8e6d-1929f5dc5f50,1,0
cca585a9-4348-455f-829c-a28648dab31b,weekly.4.99.3d.trial,2c4a8ade-b2d3-43db-ac69-8c9869a3c50c,2c4a8ade-b2d3-43db-ac69-8c9869a3c50c,0,0
cca585a9-4348-455f-829c-a28648dab31b,weekly.4.99.3d.trial,f2d658b7-9c01-4fdd-a367-5cda37609b9a,2c4a8ade-b2d3-43db-ac69-8c9869a3c50c,1,0
e667a416-f55a-45da-a34e-c2b3d3d97432,weekly.4.99.3d.trial,2d593709-f2a9-4725-9eb1-08433c92606d,2d593709-f2a9-4725-9eb1-08433c92606d,0,0
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,2ef79fea-6c34-47b9-b058-9d8377b67c2d,2ef79fea-6c34-47b9-b058-9d8377b67c2d,0,0
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,041d02b6-d683-4710-9511-f8619d9b2002,2ef79fea-6c34-47b9-b058-9d8377b67c2d,1,249
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,6a4ae19a-3659-4b60-b403-9810ab891bfc,2ef79fea-6c34-47b9-b058-9d8377b67c2d,2,249
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,c2e8e0a7-38ff-4598-9ef0-95659b961442,2ef79fea-6c34-47b9-b058-9d8377b67c2d,3,249
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,97680b2f-f244-4be1-af41-790c948a8b13,2ef79fea-6c34-47b9-b058-9d8377b67c2d,4,249
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,46116986-8c1f-4faa-9824-520d9998bf2e,2ef79fea-6c34-47b9-b058-9d8377b67c2d,5,249
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,9bd3feb7-e5a8-4e82-ac3c-169cfb1c9fda,2ef79fea-6c34-47b9-b058-9d8377b67c2d,6,249
bba2acce-b520-4f33-94cb-c21641bb9043,weekly.2.49,b370fa5b-b575-430c-92aa-6e7f030e063a,2ef79fea-6c34-47b9-b058-9d8377b67c2d,7,0
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,0,0
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,55cb4ff4-b968-47b3-b754-c91f60346a74,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,1,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,7ecc17d0-2c0b-406a-8e37-6a5835fbbef2,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,2,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,6befc03e-a095-42ad-9bae-918b04016e35,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,3,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,3b811db5-844e-44eb-b0c4-982aae59449c,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,4,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,4c06c787-b25e-463a-8188-0ad238b1a47f,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,5,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,eb2123a9-5266-4d21-9e27-baab037b4d95,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,6,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,9a87f74c-fe4a-48d0-a693-ea26aca43436,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,7,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,cbc1b297-1f98-43cf-838a-f54177a40a95,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,8,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,c073e3f6-1212-4b55-8ee5-aea84ddbb6c3,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,9,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,cefc8a68-07c9-497c-8728-33f63dccacf6,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,10,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,8a2fb448-906c-4c08-ad01-b255b36745f5,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,11,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,ac6bf2b9-2592-4f85-893d-79849b5436bd,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,12,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,e7107696-019b-4bc4-94c5-39cf962f12b2,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,13,249
95170153-c5fd-4b46-8c6c-18d0b74e4d8b,weekly.2.49,c46057aa-34e2-463c-81b9-9f13f546bb4e,31e86f1e-b00e-43f2-aa85-26d0be16e5e4,14,0
72f9069b-80e4-4e0e-81de-4750f512fdc7,weekly.4.99.3d.trial,3287d0a0-1052-45d5-b48f-41bb7a2a6b5f,3287d0a0-1052-45d5-b48f-41bb7a2a6b5f,0,0
72f9069b-80e4-4e0e-81de-4750f512fdc7,weekly.4.99.3d.trial,571c0c48-5d53-460f-9b74-f9639fc953da,3287d0a0-1052-45d5-b48f-41bb7a2a6b5f,1,0
5a274831-a0dd-417c-a748-367d946069f4,weekly.2.49,35545639-3857-4d94-b8ba-b54cf6dfbdbb,35545639-3857-4d94-b8ba-b54cf6dfbdbb,0,0
5a274831-a0dd-417c-a748-367d946069f4,weekly.2.49,937791b5-6284-4b8b-9f3e-246a5f9acdde,35545639-3857-4d94-b8ba-b54cf6dfbdbb,1,0
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,3bdda384-2a29-4414-b83f-eccd253c9301,3bdda384-2a29-4414-b83f-eccd253c9301,0,0
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,a9b46934-1033-40cd-b800-17ea3b709df2,3bdda384-2a29-4414-b83f-eccd253c9301,1,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,f9e3366f-5eda-43a9-8576-836ff0f0c734,3bdda384-2a29-4414-b83f-eccd253c9301,2,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,92343332-0da0-4c41-85a9-1f70253f9f5c,3bdda384-2a29-4414-b83f-eccd253c9301,3,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,508731ea-30c5-4941-baab-c1bd5c48ae64,3bdda384-2a29-4414-b83f-eccd253c9301,4,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,d29aaedb-a4be-47ae-83b4-9526a19e0ee6,3bdda384-2a29-4414-b83f-eccd253c9301,5,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,fe40d220-965b-420a-9665-5e1cb6df304f,3bdda384-2a29-4414-b83f-eccd253c9301,6,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,be777e29-d089-4f25-920e-bd7d56c159d7,3bdda384-2a29-4414-b83f-eccd253c9301,7,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,53ee22f2-d7a3-48b2-8f74-b658397c9746,3bdda384-2a29-4414-b83f-eccd253c9301,8,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,9164266b-26a6-4b97-8a10-1e582f9b7e3f,3bdda384-2a29-4414-b83f-eccd253c9301,9,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,ac31ad97-d1e6-49c9-ba39-95b1b8d39a2c,3bdda384-2a29-4414-b83f-eccd253c9301,10,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,bf80dbf9-6d0e-4fe4-9dd1-0f9853562906,3bdda384-2a29-4414-b83f-eccd253c9301,11,249
dde157e9-649b-47cb-b0b9-ed696c9d14e2,weekly.2.49,d84c1caf-6fe5-4ddf-adf2-fda4fa29b52f,3bdda384-2a29-4414-b83f-eccd253c9301,12,0
5b85a56e-3630-4525-a593-7731df8db11d,weekly.2.49,3c34299d-3196-40d5-ba0c-813448f703c4,3c34299d-3196-40d5-ba0c-813448f703c4,0,0
5b85a56e-3630-4525-a593-7731df8db11d,weekly.2.49,da5fd90c-9e7d-47ab-b9a3-d0d830e8e1af,3c34299d-3196-40d5-ba0c-813448f703c4,1,0
140407c1-7027-444f-8f8b-324ae01b0b52,monthly.7.49,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,0,0
140407c1-7027-444f-8f8b-324ae01b0b52,monthly.7.49,42468d3c-2fe1-4d12-8df4-98f42c56ec6a,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,1,749
140407c1-7027-444f-8f8b-324ae01b0b52,monthly.7.49,64078b4e-f820-4cc9-b5c3-94b7c5bbd8aa,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,2,749
140407c1-7027-444f-8f8b-324ae01b0b52,monthly.7.49,28e1dddf-aa98-4e0d-97a2-650fdf688ea4,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,3,749
140407c1-7027-444f-8f8b-324ae01b0b52,monthly.7.49,1d9a5ad2-6a71-43ad-bc1e-a71f2c191cba,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,4,0
140407c1-7027-444f-8f8b-324ae01b0b52,monthly.7.49,b175fdf0-84e9-43cd-a275-031609d1aa69,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,5,749
140407c1-7027-444f-8f8b-324ae01b0b52,monthly.7.49,bb8ceb4f-1f25-4d9e-87cb-53250ef53f88,41be6dec-138f-4a7f-b8fe-97d85c78f5e1,6,749
eeb953ec-99f8-456b-9935-848114f7519f,weekly.2.49,4630a707-a6a8-4ad3-83a6-1835c6e0c7d7,4630a707-a6a8-4ad3-83a6-1835c6e0c7d7,0,0
eeb953ec-99f8-456b-9935-848114f7519f,weekly.2.49,70b4819b-3472-46da-91e9-5909faa0a1da,4630a707-a6a8-4ad3-83a6-1835c6e0c7d7,1,0
b8189cfa-958e-42af-8980-bc9a35c7d270,monthly.7.49,46906e5a-fa93-43ec-a232-256338b3951a,46906e5a-fa93-43ec-a232-256338b3951a,0,0
b8189cfa-958e-42af-8980-bc9a35c7d270,monthly.7.49,9c51aa26-2d13-4fdd-a37c-9b08cb0a71e5,46906e5a-fa93-43ec-a232-256338b3951a,1,0
49d91481-25e9-400d-9823-9edf4e5bceef,monthly.7.49,48f8ba60-2930-480f-8b0c-6d71cd168661,48f8ba60-2930-480f-8b0c-6d71cd168661,0,0
49d91481-25e9-400d-9823-9edf4e5bceef,monthly.7.49,9d8e280a-2b2f-495f-a8c9-fb38b19db76d,48f8ba60-2930-480f-8b0c-6d71cd168661,1,749
49d91481-25e9-400d-9823-9edf4e5bceef,monthly.7.49,75d63fe6-7225-41f9-8729-93a3e99faf92,48f8ba60-2930-480f-8b0c-6d71cd168661,2,0
d109ad72-bda7-4f0c-8ebe-b2381816c674,weekly.2.49,49488f67-e57e-4a80-b93e-f3eb944db1ed,49488f67-e57e-4a80-b93e-f3eb944db1ed,0,0
d109ad72-bda7-4f0c-8ebe-b2381816c674,weekly.2.49,d5eb0be9-688b-4ae0-8b8c-25c3addba702,49488f67-e57e-4a80-b93e-f3eb944db1ed,1,0
7cacdc5a-a319-4813-95b8-8bf703243f47,weekly.2.49,4b708311-d658-4b7c-b87e-7f72db43edb7,4b708311-d658-4b7c-b87e-7f72db43edb7,0,0
7cacdc5a-a319-4813-95b8-8bf703243f47,weekly.2.49,4703c926-5a77-408a-9eae-4f7958bb74c4,4b708311-d658-4b7c-b87e-7f72db43edb7,1,249
7cacdc5a-a319-4813-95b8-8bf703243f47,weekly.2.49,7257bc15-f334-4090-9b3a-890b758f00b4,4b708311-d658-4b7c-b87e-7f72db43edb7,2,249
7cacdc5a-a319-4813-95b8-8bf703243f47,weekly.2.49,6a86ff5b-c57d-4330-ae28-8f7de623b318,4b708311-d658-4b7c-b87e-7f72db43edb7,3,249
7cacdc5a-a319-4813-95b8-8bf703243f47,weekly.2.49,3be97e85-e004-4399-b813-07359b6ee69d,4b708311-d658-4b7c-b87e-7f72db43edb7,4,249
